주소,latitude,longitude
서울특별시 중구 만리재로 175,37.553490800000006,126.9630962100162
서울특별시 송파구 중대로 25길 5,0.0,0.0
서울특별시 송파구 올림픽로 159,37.51193055,127.08856337528285
서울특별시 강북구 한천로 911,37.6375432,127.031506
서울특별시 관악구 관악로 97,37.4888443,126.957773
서울특별시 구로구 경인로 408,37.5077639,126.8863631
서울특별시 송파구 마천로 303,37.5005598,127.1434527
서울특별시 강북구 도봉로89길 13,37.6390243,127.0261599
서울특별시 서초구 신반포로 23길 78,0.0,0.0
서울특별시 서초구 사평대로 67,37.5029443,127.0181359
서울특별시 송파구 오금로56길 16,37.4929804,127.1424203
서울특별시 강남구 선릉로 126길 22,0.0,0.0
서울특별시 강북구 덕릉로41길 74,37.6378469,127.02883002824589
서울특별시 마포구 월드컵북로 56길 19,0.0,0.0
서울특별시 중구 세종대로9길 20,37.5612806,126.9735211
서울특별시 광진구 능동로 120,37.54184695,127.07711486219412
"서울특별시 송파구 오금로11길 21-9(방이동, 잠실딜라이트호텔)",0.0,0.0
"서울특별시 성동구 광나루로 130 (성수동1가, 서울숲IT캐슬)",0.0,0.0
"서울특별시 강남구 학동로30길 21 (논현동, 논현베르빌)",0.0,0.0
"서울특별시 동대문구 한천로63길 10 (이문동, 이문e편한세상아파트) 101동~119동",0.0,0.0
"서울특별시 도봉구 도봉로110다길 5 (창동, 창동한신아파트)",0.0,0.0
"서울특별시 도봉구 덕릉로62길 89 (창동, 창3동주민센터)",0.0,0.0
"서울특별시 은평구 통일로 1010 (진관동, 아이파크포레스트게이트)",37.6327842,126.91861154826213
"서울특별시 동작구 상도로 369 (상도동, 숭실대학교)",0.0,0.0
"서울특별시 영등포구 국회대로 780 (여의도동, 엘지여의도에클라트)",0.0,0.0
서울특별시 용산구 이태원로 1 (한강로1가),0.0,0.0
"서울특별시 영등포구 선유서로 6 (문래동5가, 현대3차아파트)",0.0,0.0
"서울특별시 용산구 청파로 74 (한강로3가, 용산전자상가)",0.0,0.0
"서울특별시 중랑구 중랑천로 20 (면목동, 면목한신아파트)",0.0,0.0
"서울특별시 영등포구 디지털로69길 12 (대림동, 대림동2차한신아파트) 201동~202동",0.0,0.0
"서울특별시 도봉구 방학로2길 27 (방학동, 방학1동주민센터)",0.0,0.0
"서울특별시 영등포구 문래로26길 6 (문래동3가, 메가트리움아파트)",0.0,0.0
"서울특별시 영등포구 영신로55길 8 (당산동4가, 브라운스톤당산)",0.0,0.0
"서울특별시 금천구 시흥대로152길 11-43 (독산동, 삼부르네상스플러스)",0.0,0.0
서울특별시 도봉구 덕릉로59가길 4 (창동),0.0,0.0
"서울특별시 성북구 정릉로 305 (정릉동, 경남아파트)",0.0,0.0
"서울특별시 성동구 성수이로 137 (성수동2가, 성수아이파크아파트)",0.0,0.0
"서울특별시 성동구 성수일로10길 3 (성수동2가, 성수동2차우방아파트)",0.0,0.0
"서울특별시 동대문구 한천로58길 151 (이문동, 이문동대성유니드아파트)",0.0,0.0
"서울특별시 성동구 동일로 237 (송정동, 서울숲아이파크)",37.5529,127.06942963302198
"서울특별시 성동구 뚝섬로 436 (성수동2가, 대명루첸아파트)",0.0,0.0
"서울특별시 성동구 독서당로40길 37 (옥수동, 옥수어울림)",0.0,0.0
"서울특별시 마포구 큰우물로 75 (도화동, 성지빌딩)",0.0,0.0
"서울특별시 도봉구 방학로 200 (방학동, 신동아아파트) 114동~116동",0.0,0.0
"서울특별시 은평구 진관1로 21-9 (진관동, 은평뉴타운박석고개아파트) 101동~106동,108동~111동",0.0,0.0
"서울특별시 구로구 오리로 1102-10 (천왕동, 천왕연지타운2단지)",0.0,0.0
서울특별시 영등포구 선유동1로 80,37.5225403,126.8918569
"서울특별시 구로구 구일로8길 79 (구로동, 영화참마음아파트)",0.0,0.0
"서울특별시 중구 다산로 32 (신당동, 남산타운) 1동~42동,상가",0.0,0.0
"서울특별시 마포구 마포대로 136 (공덕동, 재정회관빌딩)",0.0,0.0
"서울특별시 성동구 뚝섬로 311 (성수동1가, 대림로즈빌) 101동~104동",0.0,0.0
"서울특별시 성동구 뚝섬로 434 (성수동2가, 성수동두산위브)",0.0,0.0
"서울특별시 영등포구 문래로28길 15 (문래동3가, 문래동주민센터)",0.0,0.0
"서울특별시 영등포구 양평로22라길 1 (양평동5가, 대우미래사랑2차)",0.0,0.0
"서울특별시 도봉구 방학로 120 (방학동, 방학동부센트레빌) 101동~103동",0.0,0.0
"서울특별시 성동구 마장로 262 (마장동, 중앙하이츠아파트)",0.0,0.0
"서울특별시 성북구 아리랑로19가길 21 (정릉동, 정릉꿈에그린아파트) 201동~203동",0.0,0.0
"서울특별시 구로구 개봉로20길 6 (개봉동, 현대아파트1단지)",0.0,0.0
"서울특별시 강남구 언주로 110 (개포동, 경남아파트)",0.0,0.0
"서울특별시 강북구 한천로159길 8 (수유동, 래미안수유아파트)",0.0,0.0
서울특별시 노원구 덕릉로60길 185 (월계동     초안아파트) 101동~103동 상가,0.0,0.0
서울특별시 은평구 증산로3길 26-1 (증산동     우방아파트),0.0,0.0
"서울특별시 성북구 아리랑로 89 (돈암동, 일신건영휴먼빌아파트)",0.0,0.0
"서울특별시 강남구 언주로 420 (역삼동, 역삼자이아파트) 101동~103동",0.0,0.0
"서울특별시 강남구 광평로10길 6 (일원동, 한솔마을아파트)",0.0,0.0
서울특별시 노원구 상계로 193-14 (상계동     상계대림아파트) 101동~103동        105동~106동,0.0,0.0
"서울특별시 영등포구 여의공원로 101 (여의도동, 국민일보빌딩)",0.0,0.0
"서울특별시 성북구 정릉로 292 (정릉동, 정릉힐스테이트)",0.0,0.0
"서울특별시 동작구 사당로2가길 219 (사당동, 사당5동주민센터)",0.0,0.0
서울특별시 서대문구 증가로 191 (남가좌동     남가좌삼성아파트) 101동~114동        201동~202동,0.0,0.0
서울특별시 종로구 대학로 65 (연건동     KT혜화지사),0.0,0.0
서울특별시 관악구 조원중앙로1길 26 (신림동     KT구로지사),0.0,0.0
서울특별시 광진구 군자로12길 46 (군자동     일성파크아파트) 상가동 제101동~102동,0.0,0.0
"서울특별시 구로구 남부순환로 775 (개봉동, 개봉푸르지오)",0.0,0.0
"서울특별시 서대문구 증가로 200-8 (북가좌동, 두산위브아파트)",0.0,0.0
"서울특별시 은평구 진관1로 21-35 (진관동, 어드벤스힐오피스텔)",0.0,0.0
"서울특별시 중랑구 양원역로 18 (망우동, 금호어울림아파트)",0.0,0.0
"서울특별시 성북구 보국문로32길 53 (정릉동, 정릉중앙하이츠아파트) 1동~4동",0.0,0.0
"서울특별시 성동구 무학로8길 8 (홍익동, 도선동공영주차장)",0.0,0.0
"서울특별시 영등포구 국제금융로 124 (여의도동, 여의동주민센터)",0.0,0.0
"서울특별시 은평구 응암로18길 18-9 (응암동, 자선메르시안아파트)",37.5918629,126.92003159470764
"서울특별시 송파구 올림픽로35가길 9 (신천동, 잠실푸르지오월드마크)",0.0,0.0
"서울특별시 서대문구 통일로39가길 57 (홍제동, 홍제현대아파트) 101동~108동,상가",0.0,0.0
"서울특별시 성동구 무학봉길 35 (하왕십리동, 왕십리KCC스위첸)",0.0,0.0
"서울특별시 성동구 무수막길 69 (금호동2가, 금호초등학교)",0.0,0.0
"서울특별시 서대문구 거북골로 154 (북가좌동, 북가좌삼호아파트) 101동~105동",0.0,0.0
"서울특별시 강북구 솔샘로 174 (미아동, SK북한산시티아파트)",0.0,0.0
"서울특별시 마포구 마포대로 143 (공덕동, 마포공덕파크팰리스Ⅱ)",0.0,0.0
"서울특별시 영등포구 영등포로11길 12 (양평동1가, 양평1동주민센터)",0.0,0.0
"서울특별시 종로구 대학로 101 (연건동, 서울대학교병원)",37.5790649,126.99872502886831
"서울특별시 중구 통일로 114 (의주로1가, 바비엥2)",37.564938749999996,126.96797510000002
"서울특별시 성동구 상원길 76 (성수동1가, 성수동동아그린아파트)",0.0,0.0
"서울특별시 영등포구 여의대방로43길 10 (신길동, 신길7동주민센터)",0.0,0.0
"서울특별시 마포구 마포대로 137 (공덕동, KPX빌딩)",0.0,0.0
"서울특별시 성동구 아차산로9길 34 (성수동2가, 금강아미움)",0.0,0.0
서울특별시 성동구 독서당로 203,37.54662,127.0189015
서울특별시 강남구 선릉로 130길 20,0.0,0.0
서울특별시 영등포구 여의대로 8,37.5324187,126.934337
서울특별시 마포구 상암산로 66,37.5802724,126.8906997
서울특별시 용산구 효창원로 17,37.5518778,126.9630083
서울특별시 용산구 이촌로62길 14,37.5199404,126.9691448
서울특별시 용산구 백범로 260 (효창동),0.0,0.0
서울특별시 성동구 고산자로2길 65(행당동),0.0,0.0
서울특별시 종로구 지봉로 81,37.5715889,127.0157443
서울특별시 마포구 구룡길 19,37.5872668,126.8834781
서울특별시 서초구 효령로 114,37.4880529,127.026779
서울특별시 관악구 관악로 285,37.4888443,126.957773
서울특별시 강남구 강남대로146길 28,37.514276699999996,127.02187898376518
서울특별시 송파구 오금로56길 28,37.4941301,127.1415305
서울특별시 구로구 구로중앙로 229,37.502715,126.8800694
서울특별시 동작구 서달로2길 29,37.5002502,126.9622625
서울특별시 강서구 공항대로42길 54-26,37.55613355,126.84270592046552
서울특별시 구로구 경인로59길 7,37.5071639,126.8819096
서울특별시 강동구 천호대로162길 34,37.533714,127.1276101
서울특별시 강남구 영동대로114길 56,37.5165176,127.062479
서울특별시 관악구 대학길 106,37.4672276,126.9375648
서울특별시 성북구 한천로76길 73,37.61105575,127.06680766776587
서울특별시 강서구 양천로73길 80,37.551736,126.8732382
서울특별시 서초구 방배로26길 41,37.4909668,126.9963515
서울특별시 강서구 양천로67길 32,37.5553713,126.8690344
서울특별시 노원구 수락산로 246,37.6709431,127.0518537
서울특별시 강동구 천호대로162길 35,37.533714,127.1276101
서울특별시 성동구 한림말길 24,37.5405673,127.0133581
서울특별시 성동구 상원길 42,37.5489341,127.0480988
서울특별시 강동구 올림픽로89길 57,37.5470468,127.1242803
서울특별시 강서구 마곡서로 133,37.57262,126.8237635
서울특별시 양천구 신정로 300,37.5065557,126.8333583
서울특별시 양천구 신월로 220,37.5162967,126.8369447
서울특별시 금천구 탑골로2길 24,37.4510444,126.91147258750333
서울특별시 마포구 마포대로4길 90,37.5357164,126.945283
서울특별시 성북구 화랑로 271,37.612081450000005,127.05880401689862
서울특별시 강남구 테헤란로 440,37.5086744,127.0629003
서울특별시 양천구 목동남로4길 20,37.5093139,126.8673772
서울특별시 동작구 신대방1나길 45,37.4859894,126.9063094
서울특별시 광진구 아차산로78가길 17,37.5492285,127.1091767
서울특별시 광진구 자양번영로3길 66,37.5325077,127.0726371
서울특별시 노원구 덕릉로82길 13,37.658586,127.0776331
서울특별시 동작구 상도로55길 47,37.496055,126.9597515
서울특별시 양천구 오목로38길 16,37.5229931,126.8564727
서울특별시 은평구 가좌로 391,37.58567,126.92277
서울특별시 송파구 올림픽로 300,37.5130305,127.101584
서울특별시 동대문구 천장산로11길 22,37.5998857,127.0556479
서울특별시 강서구 초록마을로 176,37.5390274,126.8516039
서울특별시 강서구 공항대로59다길 61,37.55237855,126.86737271225978
서울특별시 양천구 오목로50길 17,37.524246,126.8641112
서울특별시 관악구 조원중앙로 64,37.4844513,126.9083816
서울특별시 강남구 언주로147길 9-11,37.5186214,127.0340957
서울특별시 도봉구 방학로 193,37.6627544,127.0449278
서울특별시 강서구 공항대로 168,37.5605269,126.8179056
서울특별시 영등포구 문래북로 22,37.5196816,126.8986214
서울특별시 마포구 숭문길 106,37.5483946,126.9461565
서울특별시 강서구 마곡중앙6로 21,37.5601401,126.8356108
서울특별시 강서구 공항대로 242,37.5605269,126.8179056
서울특별시 강서구 공항대로 205,37.5605269,126.8179056
서울특별시 강서구 마곡중앙2로 5,37.5580308,126.8268477
서울특별시 강서구 마곡중앙6로 70,37.5598096,126.8342376
서울특별시 강서구 공항대로 190,37.5605269,126.8179056
서울특별시 강서구 마곡중앙2로 35,37.5580308,126.8268477
서울특별시 강동구 올림픽로 667,37.5385448,127.1234736
서울특별시 성북구 정릉로 388,37.607943,127.0005141
서울특별시 중구 퇴계로 447,37.5612654,126.9890108
서울특별시 강서구 양천로 731,37.5502498,126.8774176
서울특별시 금천구 가산디지털1로 205,37.4789274,126.8822324
서울특별시 강남구 헌릉로590길 63,37.4606815,127.1036519
서울특별시 성북구 길음로 141,37.6041932,127.0240219
서울특별시 은평구 은평터널로 65,37.5846647,126.8984766
서울특별시 노원구 광운로 46,37.6231239,127.0601612
서울특별시 강동구 상암로41길 45,37.5482625,127.14091581559774
서울특별시 서대문구 연희로32길 20,37.5787688,126.9391183
서울특별시 동대문구 답십리로59길 7,37.5739535,127.0665308
서울특별시 강서구 공항대로75길 17,37.5482932,126.8748578
서울특별시 은평구 진흥로 136,37.6117621,126.9372505
서울특별시 서대문구 통일로 332,37.5769006,126.9546623
서울특별시 양천구 신월로15길 21,37.5197179,126.8416846
서울특별시 양천구 목동서로 155,37.5387016,126.884416
서울특별시 양천구 신목로 43,37.5233405,126.8761743
서울특별시 마포구 월드컵북로 402,37.5852983,126.8785613
서울특별시 성북구 화랑로15길 4,37.6054065,127.0454127
서울특별시 동대문구 답십리로23길 30,37.5782552,127.0501385
서울특별시 동대문구 사가정로 148,37.5787528,127.0702559
서울특별시 구로구 구일로 130,37.4944639,126.8747696
서울특별시 용산구 이촌로64길 15,37.520214,126.9682402
서울특별시 송파구 법원로 114,37.4857086,127.1204659
서울특별시 중구 다산로44길 85,37.5650724,127.0218508
서울특별시 노원구 동일로204가길 34,37.64129015,127.06782044088092
서울특별시 강서구 마곡중앙로 165,37.5720152,126.8270174
서울특별시 강서구 마곡중앙5로 81,37.5671609,126.8220048
서울특별시 강서구 공항대로 228,37.5605269,126.8179056
서울특별시 구로구 디지털로31길 20,37.4859206,126.8925114
서울특별시 광진구 동일로 178,37.5696033,127.0794863
서울특별시 강서구 공항대로 194,37.5605269,126.8179056
서울특별시 강서구 마곡중앙로 55,37.5720152,126.8270174
서울특별시 성동구 난계로 114-31,37.5618904,127.0247862
서울특별시 강서구 공항대로 213,37.5605269,126.8179056
서울특별시 용산구 청파로 213,37.533743,126.9665466
서울특별시 서초구 서초중앙로29길 28,37.4987971,127.0105465
서울특별시 서초구 서초대로38길 12,37.4901818,127.006782
서울특별시 강서구 마곡중앙로 171,37.5720152,126.8270174
서울특별시 강서구 강서로 266,37.55003405,126.83687711268428
서울특별시 강남구 학동로 165,37.511131,127.0212507
서울특별시 성동구 무학로 33,37.5644074,127.0300611
서울특별시 광진구 동일로 156,37.5696033,127.0794863
서울특별시 서대문구 통일로25길 30,37.5824203,126.9491082
서울특별시 금천구 디지털로9길 41,37.47934295,126.88617967893961
서울특별시 광진구 광나루로36길 56,37.5435491,127.0864008
서울특별시 서대문구 통일로39가길 57,37.5893245,126.9426479
서울특별시 강동구 구천면로 452,37.5494,127.15741
서울특별시 강동구 아리수로93가길 77,37.5728463,127.16169
서울특별시 영등포구 여의대로 14,37.523283,126.91885773379052
서울특별시 성북구 화랑로 35,37.6142741,127.0645938
서울특별시 도봉구 시루봉로 71,37.6564475,127.0299057
서울특별시 용산구 한강대로 69,37.5447751,126.9719446
서울특별시 도봉구 도봉로136길 28,37.6612469,127.0475166
서울특별시 서대문구 통일로 319,37.5769006,126.9546623
서울특별시 서초구 잠원로14길 32,37.5179336,127.0133027
서울특별시 송파구 송파대로28길 43,37.494596,127.1205972
서울특별시 은평구 연서로44길 7,37.6282429,126.9326161
서울특별시 구로구 도림로20길 50,37.4887813,126.8930896
서울특별시 강동구 명일로 113,37.5321544,127.1434228
서울특별시 광진구 광나루로 579,37.54006,127.09724
서울특별시 영등포구 의사당대로 127,37.52018495,126.92648601033395
서울특별시 강서구 방화대로45길 32,37.5744543,126.8138593
서울특별시 서초구 서운로 107,37.490347,127.0273484
서울특별시 용산구 이촌로 310,37.5220008,126.9699811
서울특별시 구로구 공원로 41,37.5008911,126.8902021
서울특별시 은평구 진관3로 67,37.6418377,126.9216295
서울특별시 성동구 무학봉길 76,37.5596464,127.0256798
서울특별시 강동구 천호대로 1095,37.5338513,127.1394046
서울특별시 광진구 뚝섬로31길 20,37.5364436,127.0679284
서울특별시 광진구 아차산로 431,37.538847,127.0919729
서울특별시 서초구 효령로77길 20,37.4906355,127.0291731
서울특별시 양천구 은행정로17길 80,37.5271443,126.8544091
서울특별시 구로구 부일로9길 127,37.4944733,126.8266543
서울특별시 강남구 자곡로 201,37.4742148,127.1043622
서울특별시 서초구 서초대로 13,37.4938188,127.013956
서울특별시 서초구 반포대로39길 64-5,37.4987147,127.0016411
서울특별시 용산구 이태원로 179,37.5348135,126.9937364
서울특별시 도봉구 도봉로169길 31,37.6785151,127.0385823
서울특별시 은평구 증산로 221,37.578826649999996,126.90358057076568
서울특별시 송파구 올림픽로34길 5-13,37.5169248,127.1123392
서울특별시 강남구 개포로110길 38,37.49159,127.07672
서울특별시 노원구 노원로34길 34,37.6611945,127.0656374
서울특별시 은평구 갈현로7길 56,37.6046122,126.9062708
서울특별시 구로구 신도림로 65,37.5081795,126.882078
서울특별시 성동구 용답중앙27길 8,37.5631545,127.0548687
서울특별시 도봉구 시루봉로 57,37.655749650000004,127.02782245535077
서울특별시 서초구 신반포로33길 64,37.510362,127.0105994
서울특별시 강서구 강서로 411,37.5395003,126.8419741
서울특별시 영등포구 문래로20길 60,37.5170327,126.8922963
서울특별시 강남구 도곡로21길 15,37.49270255,127.03872637277203
서울특별시 구로구 디지털로29길 38,37.4838001,126.8935899
서울특별시 은평구 진관2로 67,37.6349452,126.9269803
서울특별시 중구 다산로 56,37.5588633,127.0123671
서울특별시 관악구 남부순환로198길 7,37.4840704,126.9368505
서울특별시 동작구 여의대방로 8,37.4927975,126.9104233
서울특별시 영등포구 문래로 41,37.5207489,126.8837788
서울특별시 서초구 효령로34길 92,37.4799236,127.0009245
서울특별시 양천구 목동중앙북로24길 65,37.5440209,126.87669080366706
서울특별시 강남구 자곡로 174-10,37.4742148,127.1043622
서울특별시 은평구 은평터널로 60,37.585672200000005,126.90066854999999
서울특별시 마포구 도화길 43,37.5415058,126.9508423
서울특별시 강북구 오현로 128,37.6171416,127.0329704
서울특별시 영등포구 의사당대로 26,37.5217314,126.9243328
서울특별시 강남구 선릉로 524,37.5023044,127.0500371
서울특별시 강서구 마곡중앙5로 87,37.5671609,126.8220048
서울특별시 구로구 디지털로33길 11,37.4858907,126.8955448
서울특별시 구로구 새말로 102,37.5013769,126.883243
서울특별시 도봉구 해등로 307,37.65548,127.04056
서울특별시 종로구 평창문화로 156,37.6056296,126.966302
서울특별시 강서구 공항대로45길 101,37.5575077,126.856133
서울특별시 용산구 새창로8길 157,37.5372751,126.9523464
서울특별시 서대문구 세무서길 106-12,37.5909357,126.94661
서울특별시 은평구 갈현로17길 17,37.6117608,126.90878194999999
서울특별시 서대문구 통일로 510,37.5769006,126.9546623
서울특별시 금천구 디지털로 130,37.4754483,126.88194435610626
서울특별시 금천구 가산디지털1로 212,37.4789274,126.8822324
서울특별시 영등포구 영신로 220,37.5139487,126.9084315
서울특별시 금천구 가산디지털1로 142,37.4789274,126.8822324
서울특별시 금천구 시흥대로 291,37.46038045,126.89652113054333
서울특별시 강남구 영동대로 326,37.5038508,127.06650819283065
서울특별시 금천구 범안로 1142,37.4652847,126.888332
서울특별시 송파구 송파대로 345,37.49936075,127.10947221989824
서울특별시 강남구 역삼로 251,37.5056743,127.0665073
서울특별시 중구 청계천로 54,37.568063249999994,126.98362154957726
서울특별시 강남구 테헤란로 231,37.5036315,127.0412486
서울특별시 송파구 송파대로42길 29,37.5050099,127.1104542
서울특별시 동대문구 정릉천동로 83,37.577814,127.0349354
서울특별시 도봉구 노해로 403,37.6529449,127.0535657
서울특별시 동대문구 약령시로21길 29,37.58513455,127.04577800967854
서울특별시 강남구 영동대로 417,37.50630685,127.0636928
서울특별시 종로구 율곡로 6,37.5754797,126.9799186
서울특별시 중구 정동길 21-15,37.5674624,126.9710089
서울특별시 중랑구 신내역로3길 40-10,37.6168944,127.1050075
서울특별시 서초구 서운로 194,37.5004769,127.0231621
서울특별시 서초구 서초대로 334,37.4938188,127.013956
서울특별시 영등포구 여의동로 143,37.5274741,126.9317297
서울특별시 서대문구 세검정로 106-8,37.5923164,126.9468742
서울특별시 강서구 마곡서로 168,37.57262,126.8237635
서울특별시 성북구 북악산로 742-12,37.5991145,127.0197241
서울특별시 영등포구 경인로82길 3-4,37.5118154,126.8974716
서울특별시 동대문구 천호대로 64,37.5740133,127.0373416
서울특별시 강서구 양천로 520,37.5733661,126.8166863
서울특별시 강서구 공항대로45길 95,37.5575077,126.856133
서울특별시 영등포구 영중로 154,37.5312798,126.9050361
서울특별시 성북구 북악산로29길 67,37.5942457,127.0344222
서울특별시 강서구 마곡중앙1로 71,37.5586161,126.8193218
서울특별시 양천구 목동동로 177,37.51836,126.86987
서울특별시 성북구 동소문로34길 73,37.5984105,127.0220839
서울특별시 영등포구 의사당대로 147,37.5217314,126.9243328
서울특별시 종로구 종로 347,37.5702818,126.9827754
서울특별시 성동구 동호로 84,37.5469996,127.0162538
서울특별시 강남구 선릉로 8,37.5023044,127.0500371
서울특별시 마포구 토정로32길 6,37.5408178,126.9415135
서울특별시 영등포구 63로 32,37.5192018,126.937434
서울특별시 은평구 갈현로29길 62,37.6206661,126.9128169
서울특별시 도봉구 해등로25길 41,37.6564293,127.0330869
서울특별시 은평구 증산로13길 44-5,37.5883407,126.9088116
서울특별시 서초구 반포대로21길 62,37.4870199,127.0082034
서울특별시 관악구 낙성대로15길 66,37.4683419,126.9592112
서울특별시 마포구 백범로 152,37.548763,126.9398263
서울특별시 강동구 고덕로 131,37.5543004,127.1430187
서울특별시 은평구 진관1로 21-9,37.6315602,126.9241254
서울특별시 종로구 숭인동길 21,37.5761285,127.0218207
서울특별시 송파구 양재대로72길 42,37.5089089,127.1325092
서울특별시 영등포구 양산로17길 22,37.525626,126.8943036
서울특별시 강서구 양천로65길 45,37.5560944,126.8667643
서울특별시 강남구 강남대로112길 41,37.5063421,127.02768805
서울특별시 양천구 곰달래로11길 21,37.5335609,126.8345258
서울특별시 도봉구 노해로70길 126,37.64907,127.05222
서울특별시 중구 퇴계로49길 14,37.56339535,126.99995378083256
서울특별시 중랑구 용마산로 278,37.57733875,127.09173517190376
서울특별시 강서구 공항대로 637,37.5605269,126.8179056
서울특별시 성북구 아리랑로 75,37.5941888,127.0172298
서울특별시 서초구 반포대로 310-6,37.512562,126.9975302
서울특별시 도봉구 시루봉로6길 53,37.6589181,127.0301477
서울특별시 노원구 노원로 29,37.6248889,127.08562349601868
서울특별시 중랑구 겸재로29길 27,37.588218999999995,127.08456288514802
서울특별시 서초구 방배로13길 18,37.4824706,126.9945487
서울특별시 영등포구 선유서로 115,37.5264516,126.8864411
서울특별시 강남구 언주로116길 6,37.5110007,127.0381359
서울특별시 강남구 테헤란로 410,37.5045556,127.0507527
서울특별시 강남구 삼성로51길 37,37.49415045,127.05920218670981
서울특별시 서대문구 통일로 555,37.5769006,126.9546623
서울특별시 송파구 석촌호수로 230,37.50742045,127.10223859999999
서울특별시 송파구 오금로32길 42,37.50356,127.1191
서울특별시 강동구 천중로50길 48-12,37.5387803,127.1423837
서울특별시 종로구 사직로8길 34,37.573560799999996,126.97241425434632
서울특별시 서초구 잠원로 46-38,37.5209864,127.016393
서울특별시 은평구 서오릉로21길 20,37.6134375,126.9055714
서울특별시 은평구 서오릉로23길 9-8,37.6162214,126.9065869
서울특별시 송파구 동남로 240-6,37.5169852,127.1438592
서울특별시 마포구 성암로 91,37.5783323,126.8963494
서울특별시 강남구 역삼로 172,37.5056743,127.0665073
서울특별시 서초구 나루터로 38,37.5149363,127.0140292
서울특별시 서초구 신반포로15길 16,37.504572550000006,126.99451027582955
서울특별시 강동구 고덕비즈밸리로2가길 6,37.5668613,127.1600694
서울특별시 은평구 서오릉로 94,37.6154994,126.9100194
서울특별시 중랑구 용마산로 210,37.5728481,127.0872025554934
서울특별시 종로구 사직로8길 24,37.5739152,126.97104134735103
서울특별시 노원구 중계로8길 20,37.6461809,127.0837953
서울특별시 구로구 연동로 233,37.486476,126.8236499
서울특별시 은평구 서오릉로21길 48,37.6124481,126.9060098
서울특별시 구로구 항동로 8,37.4815991,126.8247666
서울특별시 성동구 왕십리로 16,37.5602676,127.0355192
서울특별시 영등포구 양평로21길 26,37.5367275,126.8930601
서울특별시 마포구 월드컵북로 481,37.5852983,126.8785613
서울특별시 관악구 관악로 282,37.4888443,126.957773
서울특별시 관악구 난향3길 22,37.4621543,126.9165693
서울특별시 관악구 난곡로 374,37.4683168,126.9201938
서울특별시 관악구 봉천로 294,37.4862051,126.9113025
서울특별시 관악구 인헌16다길 14,37.4680882,126.9667706
서울특별시 관악구 관악로 168,37.48017565,126.95296238695789
서울특별시 관악구 청림6길 16,37.4871671,126.959507
서울특별시 관악구 신림로36길 24-5,37.4759799,126.9383986
서울특별시 구로구 오리로 1102-10,37.5049323,126.8282734
서울특별시 동작구 만양로 6,37.5096477,126.9455378
서울특별시 동작구 여의대방로22아길 22,37.4967629,126.9243031
서울특별시 동작구 사당로13길 40,37.4872733,126.9705983
서울특별시 동작구 남부순환로255길 14,37.4770021,126.9705262
서울특별시 도봉구 노해로69길 15-15,37.652877,127.0509779
서울특별시 관악구 법원단지5가길 46,37.4747421,126.9198585
서울특별시 도봉구 도봉로 955,37.689834950000005,127.0449042390123
서울특별시 도봉구 도봉로136다길 4,37.6609228,127.0426974
서울특별시 도봉구 마들로 749,37.67734805,127.04722024570498
서울특별시 관악구 은천로 61,37.4868596,126.9477174
서울특별시 관악구 관악로 1,37.45811495,126.95216069831967
서울특별시 양천구 곰달래로2길 31,37.5277731,126.8346945
서울특별시 강남구 강남대로 324,37.5179925,127.0190459
서울특별시 노원구 중계로 195,37.64249,127.08331
서울특별시 중랑구 망우로26길 43,37.59097355,127.07220275154805
서울특별시 송파구 위례광장로 121,37.476187,127.1440535
서울특별시 노원구 공릉로58길 176,37.6363705,127.0748619
서울특별시 중랑구 봉화산로 216,37.6027896,127.0846172
서울특별시 광진구 용마산로 174,37.5537634,127.0885613
서울특별시 동작구 만양로 26,37.5096477,126.9455378
서울특별시 관악구 난곡로 80,37.4683168,126.9201938
서울특별시 서대문구 모래내로 151,37.5800178,126.9312139
서울특별시 금천구 가산디지털1로 75-15,37.4789274,126.8822324
서울특별시 도봉구 시루봉로23길 61,0.0,0.0
서울특별시 관악구 관악로 145,37.4888443,126.957773
서울특별시 노원구 덕릉로 459-21,37.6611455,127.0763226
서울특별시 서초구 남부순환로 2364,37.4759329,126.9855635
서울특별시 관악구 조원로 142,37.4854189,126.9181169
서울특별시 관악구 구암길 38,37.4894094,126.9482011
서울특별시 마포구 매봉산로 31,37.5782684,126.8935001
서울특별시 강남구 헌릉로590길 60,37.4606815,127.1036519
서울특별시 강동구 성안로31마길 1,37.5405149,127.1336703
서울특별시 노원구 월계로 298,37.63186,127.0617
서울특별시 중구 청계천로 100,37.5692729,127.0066063
서울특별시 강북구 삼각산로 58,37.6409754,127.0194939
서울특별시 양천구 지양로 101,37.5225506,126.8254965
서울특별시 은평구 진관3로 21,37.6418377,126.9216295
서울특별시 관악구 인헌12길 46-2,37.4713552,126.9656368
서울특별시 송파구 위례광장로 230,37.4806185,127.1435202
서울특별시 관악구 호암로 519,37.4646652,126.9315073
서울특별시 영등포구 영등포로3길 23,37.5247036,126.8834816
서울특별시 송파구 송파대로28길 27,37.495075799999995,127.12071397389175
서울특별시 영등포구 시흥대로 589-8,37.4923428,126.9091454
서울특별시 도봉구 노해로69길 103,37.652877,127.0509779
서울특별시 영등포구 영중로 145,37.5312798,126.9050361
서울특별시 송파구 잠실로 209,37.5140396,127.1065213
서울특별시 금천구 벚꽃로 244,37.4771329,126.8849089
